"Protein.IDs","Majority.protein.IDs","First.Majority.protein.IDs","Fasta.headers","Ratio.H.L.MSZ20_1_P","Ratio.H.L.MSZ20_1_T","Ratio.H.L.MSZ20_2_P","Ratio.H.L.MSZ20_2_T","Ratio.H.L.MSZ20_3_P","Ratio.H.L.MSZ20_3_T","Ratio.H.L.MSZ20_4_P","Ratio.H.L.MSZ20_4_T","Ratio.MSZ20_P_T_1","Ratio.MSZ20_P_T_2","Ratio.MSZ20_P_T_3","Ratio.MSZ20_P_T_4","Log2.MSZ20_P_T_1","Log2.MSZ20_P_T_2","Log2.MSZ20_P_T_3","Log2.MSZ20_P_T_4","Log2.MSZ20_P_1","Log2.MSZ20_P_2","Log2.MSZ20_P_3","Log2.MSZ20_P_4","Log2.MSZ20_T_1","Log2.MSZ20_T_2","Log2.MSZ20_T_3","Log2.MSZ20_T_4","Log2.MSZ20_P_T_mean","Log2.MSZ20_T_mean","Log2.MSZ20_P_mean","MSZ20_P_T_count","MSZ20_P_T_p.val","MSZ20_P_T_rank","MSZ20_P_T_log10p.val","Hits"
"YOR374W","YOR374W","YOR374W","YOR374W ALD4 SGDID:S000005901, Chr XV from 1039840-1041399, Genome Release 64-2-1, Verified ORF, Mitochondrial aldehyde dehydrogenase; required for growth on ethanol and conversion of acetaldehyde to acetate; phosphorylated; activity is K+ dependent; util",0.57781,0.22137,0.63073,0.19712,0.58922,0.20981,0.67626,0.22962,2.61015494421105,3.19972605519481,2.80835041227777,2.94512673112098,1.38413545070702,1.67794839394708,1.48972295933009,1.55832971569443,-0.791332922439374,-0.664905539794833,-0.763121694026303,-0.564350072352728,-2.17546837314639,-2.34285393374191,-2.25284465335639,-2.12267978804716,1.52753412991965,-2.22346168707296,-0.69592755715331,4,0.000143927750401285,0.868199233716475,3.84185546260107,"Hits"
"YGL097W","YGL097W","YGL097W","YGL097W SRM1 SGDID:S000003065, Chr VII from 321782-323230, Genome Release 64-2-1, Verified ORF, Nucleotide exchange factor for Gsp1p; localizes to the nucleus, required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone respo",0.19877,0.068191,0.2388,0.06792,0.22473,0.07136,0.25006,0.11666,2.91490079335983,3.51590106007067,3.1492432735426,2.14349391393794,1.5434467831296,1.81389447259913,1.65500520745022,1.09996432088989,-2.33082806493491,-2.06612525828464,-2.15373536706629,-1.99965379473316,-3.87427484806451,-3.88001973088377,-3.80874057451651,-3.09961811562305,1.52807769601721,-3.66566331727196,-2.13758562125475,4,0.00214083457363116,0.868582375478927,2.66941689017162,"Hits"
"YOL061W","YOL061W","YOL061W","YOL061W PRS5 SGDID:S000005422, Chr XV from 212244-213734, Genome Release 64-2-1, Verified ORF, 5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five rel",0.24261,0.060204,0.23792,0.15674,0.24987,0.075002,0.30761,0.090128,4.02979868447279,1.51792777848667,3.33151115970241,3.41303479495828,2.01070776824027,0.602103150372741,1.73617672627012,1.77105512239397,-2.04328907759845,-2.07145154238439,-2.00075039654128,-1.70082569069066,-4.05399684583872,-2.67355469275713,-3.7369271228114,-3.47188081308463,1.53001069181928,-3.48408986862297,-1.95407917680369,4,0.0166997677521715,0.868965517241379,1.77728956865192,"Hits"
"YGL164C","YGL164C","YGL164C","YGL164C YRB30 SGDID:S000003132, Chr VII from 193300-191978, Genome Release 64-2-1, reverse complement, Verified ORF, RanGTP-binding protein; inhibits RanGAP1 (Rna1p)-mediated GTP hydrolysis of RanGTP (Gsp1p); shares similarity to proteins in other fungi b",0.34257,0.13296,0.42062,0.20601,0.53411,0.10502,0.50562,0.19412,2.57648916967509,2.0417455463327,5.085793182251,2.60467751906037,1.36540652810558,1.02980308075148,2.34647279490108,1.38110476580451,-1.54552927956088,-1.24941064468733,-0.904791199207489,-0.983874563868101,-2.91093580766647,-2.27921372543881,-3.25126399410857,-2.36497932967261,1.53069679239067,-2.70159821422162,-1.17090142183095,4,0.0124819146119364,0.869348659003831,1.90371879272867,"Hits"
"YIL133C","YIL133C","YIL133C","YIL133C RPL16A SGDID:S000001395, Chr IX from 99095-98527,99416-99386, Genome Release 64-2-1, reverse complement, Verified ORF, Ribosomal 60S subunit protein L16A; N-terminally acetylated, binds 5.8 S rRNA; transcriptionally regulated by Rap1p; homologous ",0.18461,0.072373,0.20959,0.070116,0.19962,0.070269,0.24229,0.075184,2.55081314854987,2.98918934337384,2.84079750672416,3.22262715471377,1.35095722291786,1.5797542841337,1.50629599926543,1.68823728391069,-2.43744739152632,-2.25435821052428,-2.32467182283279,-2.04519323301236,-3.78840461444418,-3.83411249465798,-3.83096782209822,-3.73343051692306,1.53131119755692,-3.79672886203086,-2.26541766447394,4,0.00021615716356412,0.869731800766284,3.6652303671402,"Hits"
"YPR187W","YPR187W","YPR187W","YPR187W RPO26 SGDID:S000006391, Chr XVI from 911257-911276,911353-911800, Genome Release 64-2-1, Verified ORF, RNA polymerase subunit ABC23; common to RNA polymerases I, II, and III; part of central core; similar to bacterial omega subunit",0.15807,0.054723,NA,0.13377,0.22089,0.058797,0.175,0.077663,2.88854777698591,NA,3.75682432777183,2.25332526428286,1.53034435725398,NA,1.90951365593766,1.17205557957331,-2.66136450934218,NA,-2.17859998754306,-2.51457317282976,-4.19170886659616,-2.90217348940175,-4.08811364348072,-3.68662875240307,1.53730453092165,-3.71715618797042,-2.45151255657166,3,0.0186469720473544,0.870114942528736,1.7293916802032,"Hits"
"YPL273W;YMR321C","YPL273W","YPL273W","YPL273W SAM4 SGDID:S000006194, Chr XVI from 25087-26064, Genome Release 64-2-1, Verified ORF, S-adenosylmethionine-homocysteine methyltransferase; functions along with Mht1p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the m",0.2929,0.092558,0.18702,0.091776,0.19509,0.08088,0.29908,0.065426,3.1645022580436,2.03778765690377,2.41209198813056,4.57127136000978,1.66197859718188,1.02700372653198,1.2702849272584,2.19259546280989,-1.77151990167008,-2.41873553409029,-2.3577882652754,-1.74139665673218,-3.43349849885196,-3.44573926062227,-3.6280731925338,-3.93399211954207,1.53796567844554,-3.61032576788752,-2.07236008944199,4,0.00907806409530521,0.870498084291188,2.04200675526368,"Hits"
"YMR012W","YMR012W","YMR012W","YMR012W CLU1 SGDID:S000004614, Chr XIII from 291134-294967, Genome Release 64-2-1, Verified ORF, Subunit of the eukaryotic translation initiation factor 3 (eIF3); component of unknown function; deletion causes defects in mitochondrial organization but not",0.17702,0.064016,0.20333,0.059289,0.20987,0.08144,0.20986,0.07152,2.76524618845289,3.42947258344718,2.57698919449902,2.9342841163311,1.46740792857901,1.77798672224313,1.36568648788618,1.55300856882215,-2.49801572739956,-2.29810500386523,-2.25243214047494,-2.25250088443135,-3.96542365597857,-4.07609172610836,-3.61811862836112,-3.80550945325349,1.54102242688262,-3.86628586592539,-2.32526343904277,4,0.000402843141056456,0.87088122605364,3.39486402640169,"Hits"
"YDR190C","YDR190C","YDR190C","YDR190C RVB1 SGDID:S000002598, Chr IV from 841995-840604, Genome Release 64-2-1, reverse complement, Verified ORF, ATP-dependent DNA helicase, also known as pontin; member of the AAA+ and RuvB-like protein families; similar to Rvb2p; conserved component o",0.20493,0.072178,0.20995,0.065275,0.21643,0.066921,0.27748,0.11236,2.8392307905456,3.21639218690157,3.23411186324173,2.46956212175151,1.50550012516047,1.68544333052218,1.69336958040497,1.30425526011769,-2.28679689685788,-2.25188230671443,-2.20802760565126,-1.84954430519272,-3.79229702201835,-3.93732563723661,-3.90139718605623,-3.15379956531041,1.54714207405133,-3.6962048526554,-2.14906277860407,4,0.00045565801307456,0.871264367816092,3.34136098794186,"Hits"
"YDR394W","YDR394W","YDR394W","YDR394W RPT3 SGDID:S000002802, Chr IV from 1261681-1262967, Genome Release 64-2-1, Verified ORF, ATPase of the 19S regulatory particle of the 26S proteasome; one of ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrate",0.22743,0.089666,0.22651,0.063892,0.24467,0.11019,0.25791,0.070522,2.53641291013316,3.5452012771552,2.22043742626373,3.657156631973,1.34278962517395,1.82586753813062,1.15084391555587,1.87072241703519,-2.13650552404972,-2.14235335087659,-2.03109087742813,-1.95506038275009,-3.47929514922368,-3.96822088900721,-3.181934792984,-3.82578279978528,1.54755587397391,-3.61380840775004,-2.06625253377614,4,0.00321467067007153,0.871647509578544,2.49286351216328,"Hits"
"YGR061C","YGR061C","YGR061C","YGR061C ADE6 SGDID:S000003293, Chr VII from 615965-611889, Genome Release 64-2-1, reverse complement, Verified ORF, Formylglycinamidine-ribonucleotide (FGAM)-synthetase; catalyzes a step in the de novo purine nucleotide biosynthetic pathway",0.22465,0.1027,0.22365,0.069172,0.23449,0.076887,0.27843,0.081344,2.18743914313535,3.23324466547158,3.04980035636714,3.42287077104642,1.12924288020524,1.69298268293785,1.60871480519811,1.77520682507055,-2.15424903302601,-2.16068533654485,-2.0924016956351,-1.84461342924867,-3.28349191323125,-3.8536680194827,-3.70111650083322,-3.61982025431922,1.55153679835294,-3.6145241719666,-2.06298737361366,4,0.00173827819348885,0.872030651340996,2.75988071797437,"Hits"
"YBL017C","YBL017C","YBL017C","YBL017C PEP1 SGDID:S000000113, Chr II from 191583-186844, Genome Release 64-2-1, reverse complement, Verified ORF, Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartm",0.41163,0.078425,0.46905,0.16523,0.34006,0.15203,0.45974,0.20604,5.24870895760281,2.83877019911638,2.236795369335,2.23131430790138,2.39196260191823,1.50526606638751,1.16143327912876,1.15789374913208,-1.28057996378762,-1.09218637490325,-1.55613877774334,-1.12110990058144,-3.67254256570585,-2.59745244129076,-2.71757205687211,-2.27900364971352,1.55413892414165,-2.81664267839556,-1.26250375425391,4,0.0128248576801027,0.872413793103448,1.89194744563829,"Hits"
"YJR064W","YJR064W","YJR064W","YJR064W CCT5 SGDID:S000003825, Chr X from 555914-557602, Genome Release 64-2-1, Verified ORF, Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo",0.23744,0.11014,0.25878,0.069061,0.27694,0.070913,0.31233,0.13239,2.15580170691847,3.74712210943948,3.90534880769393,2.35916610015862,1.10822448346993,1.90578299229535,1.96545140897079,1.23827699697464,-2.07436509781601,-1.95020197298116,-1.85235464958301,-1.67885694476503,-3.18258958128593,-3.85598496527651,-3.8178060585538,-2.91713394173967,1.55443397042768,-3.44337863671398,-1.8889446662863,4,0.00598193263415653,0.8727969348659,2.22315848210691,"Hits"
"YER025W","YER025W","YER025W","YER025W GCD11 SGDID:S000000827, Chr V from 205251-206834, Genome Release 64-2-1, Verified ORF, Gamma subunit of the translation initiation factor eIF2; involved in the identification of the start codon; binds GTP when forming the ternary complex with GTP ",0.14007,0.046509,0.15525,0.050633,0.16211,0.068022,0.19414,0.056871,3.01167515964652,3.06618213418127,2.38319955308577,3.41369063318739,1.59056616880125,1.61644339702138,1.25289975815585,1.77133231958715,-2.83578010047347,-2.68733482644161,-2.62495500646605,-2.36483069782363,-4.42634626927472,-4.30377822346299,-3.8778547646219,-4.13616301741078,1.55781041089141,-4.1860355686926,-2.62822515780119,4,0.000746212689276895,0.873180076628353,3.12713737009541,"Hits"
"YOL039W","YOL039W","YOL039W","YOL039W RPP2A SGDID:S000005399, Chr XV from 254297-254617, Genome Release 64-2-1, Verified ORF, Ribosomal protein P2 alpha; a component of the ribosomal stalk, which is involved in the interaction between translational elongation factors and the ribosome;",0.2507,0.080346,0.2507,0.091301,0.2936,0.090965,0.25404,0.092904,3.12025489756802,2.74586258639007,3.22761501676469,2.73443554637045,1.64166388948379,1.45725942923811,1.69046850720077,1.45124305660264,-1.99596609871551,-1.99596609871551,-1.76807612670624,-1.97687241970807,-3.6376299881993,-3.45322552795362,-3.45854463390701,-3.42811547631071,1.56015872063133,-3.49437890659266,-1.93422018596133,4,0.000137380291860595,0.873563218390805,3.8620755653121,"Hits"
"YJR009C","YJR009C","YJR009C","YJR009C TDH2 SGDID:S000003769, Chr X from 454681-453683, Genome Release 64-2-1, reverse complement, Verified ORF, Glyceraldehyde-3-phosphate dehydrogenase (GAPDH), isozyme 2; involved in glycolysis and gluconeogenesis; tetramer that catalyzes reaction of ",0.33292,0.14234,0.22515,0.058719,0.27097,0.15961,0.26724,0.053387,2.33890684277083,3.83436366423134,1.69770064532297,5.00571300129245,1.22583440117346,1.93898717365244,0.763582091645873,2.32357557758606,-1.58675255263355,-2.1510416172076,-1.8837949600869,-1.90379213092787,-2.81258695380701,-4.09002879086004,-2.64737705173277,-4.22736770851393,1.56299481101446,-3.44434012622844,-1.88134531521398,4,0.0209653330062872,0.873946360153257,1.67849823501837,"Hits"
"YGR234W","YGR234W","YGR234W","YGR234W YHB1 SGDID:S000003466, Chr VII from 959904-961103, Genome Release 64-2-1, Verified ORF, Nitric oxide oxidoreductase; flavohemoglobin involved in nitric oxide detoxification; plays a role in the oxidative and nitrosative stress responses; protein i",0.19294,0.061753,0.21572,0.036497,0.15246,0.085256,0.21392,0.092527,3.12438262108723,5.91062279091432,1.7882612367458,2.31197380224151,1.64357114097784,2.56331015240373,0.83855750689475,1.20912505026489,-2.37377582335478,-2.21276815592625,-2.7134973136623,-2.22485672434346,-4.01734696433263,-4.77607830832999,-3.55205482055705,-3.43398177460835,1.5636409626353,-3.944865466957,-2.3812245043217,4,0.0245126695222452,0.874329501915709,1.61060938986384,"Hits"
"YJR145C;YHR203C","YJR145C;YHR203C","YJR145C","YJR145C RPS4A SGDID:S000003906, Chr X from 702798-702027,703068-703055, Genome Release 64-2-1, reverse complement, Verified ORF, Protein component of the small (40S) ribosomal subunit; mutation affects 20S pre-rRNA processing; homologous to mammalian ribo",0.12838,0.055156,0.15376,0.048192,0.16214,0.049428,0.1839,0.058319,2.32757995503662,3.19057104913679,3.28032694019584,3.15334625079305,1.21883072686187,1.67381466098918,1.71383961103032,1.65688359275374,-2.96150762878415,-2.70124785366306,-2.62468804670444,-2.44300661513751,-4.18033835564603,-4.37506251465225,-4.33852765773476,-4.09989020789125,1.56584214790878,-4.24845468398107,-2.68261253607229,4,0.000885611619891303,0.874712643678161,3.05275669382133,"Hits"
"YJR111C","YJR111C","YJR111C","YJR111C YJR111C SGDID:S000003872, Chr X from 636706-635855, Genome Release 64-2-1, reverse complement, Uncharacterized ORF, Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondria",0.28011,0.16244,0.62825,0.092401,0.31885,0.12462,0.39449,0.1532,1.72439054420094,6.79916884016407,2.55857807735516,2.575,0.786086556545872,2.76535839585376,1.35534225918121,1.36457243229586,-1.83593460596661,-0.670589328781432,-1.64905021368979,-1.34193936532864,-2.62202116251249,-3.43594772463519,-3.00439247287101,-2.70651179762449,1.56783991096917,-2.94221828941079,-1.37437837844162,4,0.0338090932306197,0.875095785440613,1.47096647697807,"Hits"
"YDR483W","YDR483W","YDR483W","YDR483W KRE2 SGDID:S000002891, Chr IV from 1421157-1422485, Genome Release 64-2-1, Verified ORF, Alpha1,2-mannosyltransferase of the Golgi; involved in protein mannosylation; KRE2 has a paralog, KTR6, that arose from the whole genome duplication",0.23211,0.060171,0.2556,0.095632,0.33484,0.11749,0.41407,0.15539,3.85750610759336,2.67274552451062,2.84994467614265,2.6647145890984,1.94766844101835,1.41832248329611,1.51093391358288,1.41398101780888,-2.10711941520529,-1.96804025860246,-1.57845621229597,-1.27205341383876,-4.05478785622364,-3.38636274189857,-3.08939012587884,-2.68603443164764,1.57272646392655,-3.30414378891217,-1.73141732498562,4,0.00113361042622433,0.875478927203065,2.9455361683791,"Hits"
"YJL130C","YJL130C","YJL130C","YJL130C URA2 SGDID:S000003666, Chr X from 172367-165723, Genome Release 64-2-1, reverse complement, Verified ORF, Bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase; catalyzes the first two enzymatic steps in the de novo biosynthesis of",0.16227,0.068185,0.17968,0.057076,0.19282,0.057859,0.22716,0.072124,2.37984894038278,3.14808325741117,3.3325843861802,3.14957573068604,1.25087000215629,1.65447369633011,1.73664140704187,1.65515750084753,-2.62353179156216,-2.47649826203621,-2.37467339391933,-2.13821927801195,-3.87440179371845,-4.13097195836632,-4.11131480096121,-3.79337677885948,1.57428565159395,-3.97751633297636,-2.40323068138241,4,0.000729707400362715,0.875862068965517,3.13685124930661,"Hits"
"YDR212W","YDR212W","YDR212W","YDR212W TCP1 SGDID:S000002620, Chr IV from 887232-888911, Genome Release 64-2-1, Verified ORF, Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in",0.23655,0.20211,0.23864,0.060259,0.23951,0.057985,0.27043,0.065779,1.17040225619712,3.96023830465159,4.13055100457015,4.11119050152784,0.227004455690592,1.98558724611167,2.04633424618167,2.03955622406479,-2.07978293403778,-2.0670922121016,-2.06184220239468,-1.88667288982618,-2.30678738972837,-4.05267945821327,-4.10817644857636,-3.92622911389097,1.57462054301218,-3.59846810260224,-2.02384755959006,4,0.0393747210147258,0.876245210727969,1.40478251033744,"Hits"
"YPL100W","YPL100W","YPL100W","YPL100W ATG21 SGDID:S000006021, Chr XVI from 361872-363362, Genome Release 64-2-1, Verified ORF, Phosphoinositide binding protein; required for vesicle formation in the cytoplasm-to-vacuole targeting (Cvt) pathway; binds both phosphatidylinositol (3,5)-bi",0.55528,0.20747,0.32224,0.10173,0.35776,0.11421,NA,0.1348,2.67643514725021,3.16760051115698,3.13247526486297,NA,1.42031269510609,1.6633903982602,1.64730311755977,NA,-0.848712660816966,-1.63379250643003,-1.48293600159362,NA,-2.26902535592305,-3.29718290469022,-3.13023911915339,-2.89110759836759,1.57700207030868,-2.89688874453357,-1.32181372294687,3,0.0024675621232616,0.876628352490421,2.60773190473732,"Hits"
"YER069W","YER069W","YER069W","YER069W ARG5,6 SGDID:S000000871, Chr V from 295410-298001, Genome Release 64-2-1, Verified ORF, Acetylglutamate kinase and N-acetyl-gamma-glutamyl-phosphate reductase; N-acetyl-L-glutamate kinase (NAGK) catalyzes the 2nd and N-acetyl-gamma-glutamyl-phosph",0.20141,0.062266,0.23067,0.090613,0.23274,0.060675,0.27003,0.10748,3.23467060675168,2.54566121858894,3.83584672435105,2.51237439523632,1.69361880705517,1.34804043542832,1.93954507321407,1.32905147135651,-2.31179278000218,-2.11609770970292,-2.10320891318425,-1.88880839706713,-4.00541158705735,-3.46413814513125,-4.04275398639832,-3.21785986842365,1.57756394676352,-3.68254089675264,-2.10497694998912,4,0.00172639683517317,0.877011494252874,2.76285936880811,"Hits"
"YHR010W;YDR471W","YHR010W;YDR471W","YHR010W","YHR010W RPL27A SGDID:S000001052, Chr VIII from 126521-126551,127113-127492, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L27A; homologous to mammalian ribosomal protein L27, no bacterial homolog; RPL27A has a paralog, RPL27B, that ar",0.13728,0.049792,0.16345,0.068743,0.1905,0.057435,0.2091,0.056863,2.75706940874036,2.37769663820316,3.31679289631758,3.67725937780279,1.46313558740072,1.24956465853254,1.72978893169673,1.87863094153228,-2.86480663693727,-2.61307871778218,-2.39213709716876,-2.25773503295987,-4.32794222433798,-3.86264337631472,-4.1219260288655,-4.13636597449215,1.58028002979057,-4.11221940100259,-2.53193937121202,4,0.00148424453729621,0.877394636015326,2.82849454080276,"Hits"
"YOR117W","YOR117W","YOR117W","YOR117W RPT5 SGDID:S000005643, Chr XV from 545029-546333, Genome Release 64-2-1, Verified ORF, ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substra",0.25961,0.085288,0.2707,0.092862,0.26841,0.089654,0.28801,0.09525,3.04392177094081,2.91507828821262,2.99384299640841,3.02372703412073,1.60593128192753,1.5435346293947,1.58199856533682,1.59632790665714,-1.94558213885175,-1.88523320733449,-1.89748967267245,-1.79580919051163,-3.55151342077928,-3.42876783672919,-3.47948823800927,-3.39213709716876,1.58194809582905,-3.46297664817163,-1.88102855234258,4,1.4370313779097e-06,0.877777777777778,5.84253374884263,"Hits"
"YGL238W","YGL238W","YGL238W","YGL238W CSE1 SGDID:S000003207, Chr VII from 49552-52434, Genome Release 64-2-1, Verified ORF, Nuclear envelope protein that acts as a recycling factor; mediates the nuclear export of Srp1p (importin alpha) back to the cytoplasm after its import substrates",0.21325,0.087851,0.28527,0.070094,0.2483,0.081546,0.30501,0.11416,2.42740549339222,4.06982052672126,3.04490716895985,2.67177645409951,1.27941512803644,2.02496517510129,1.60639824490574,1.41779930345054,-2.2293823533438,-1.80960005889283,-2.00984383337261,-1.71307155151051,-3.50879748138023,-3.83456523399412,-3.61624207827834,-3.13087085496105,1.5821444628735,-3.52261891215344,-1.94047444927993,4,0.00228528431966839,0.87816091954023,2.64105976024114,"Hits"
"YOL127W","YOL127W","YOL127W","YOL127W RPL25 SGDID:S000005487, Chr XV from 80348-80360,80775-81190, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L25; primary rRNA-binding ribosomal protein component of large ribosomal subunit; binds to 25S rRNA via a conserved C-t",0.17583,0.038995,0.18631,0.082119,0.17513,0.07483,0.20315,0.05902,4.50903962046416,2.26878067195168,2.34037150875317,3.44205354117248,2.17282018684304,1.18191714722893,1.22673756027602,1.78326953868644,-2.50774685171696,-2.42422298333875,-2.5135018543827,-2.29938273031836,-4.68056703856,-3.60614013056768,-3.74023941465872,-4.0826522690048,1.59118610825861,-4.0273997131978,-2.43621360493919,4,0.00676515555261795,0.878927203065134,2.16972221312889,"Hits"
"YNL169C","YNL169C","YNL169C","YNL169C PSD1 SGDID:S000005113, Chr XIV from 317671-316169, Genome Release 64-2-1, reverse complement, Verified ORF, Phosphatidylserine decarboxylase of the mitochondrial inner membrane; converts phosphatidylserine to phosphatidylethanolamine; regulates mi",0.48275,0.11735,0.24038,0.09495,0.51008,0.10665,0.21979,0.13239,4.11376224968044,2.53164823591364,4.78274730426629,1.66017070775738,2.04045841731484,1.34007696102288,2.25783956876254,0.731331594929249,-1.05065183571144,-2.05661122837707,-0.97120456044634,-2.18580234681042,-3.09111025302628,-3.39668818939995,-3.22904412920888,-2.91713394173967,1.59242663550738,-3.15849412834369,-1.56606749283632,4,0.0195045438948393,0.879310344827586,1.70986420101845,"Hits"
"YDR298C","YDR298C","YDR298C","YDR298C ATP5 SGDID:S000002706, Chr IV from 1058814-1058176, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit 5 of the stator stalk of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large, evolutionarily conserved enzyme complex re",0.19719,0.070003,0.24226,0.083613,0.20407,0.088848,0.24744,0.055919,2.81687927660243,2.89739633789004,2.2968440482622,4.42497183426027,1.49409773525026,1.53475704587808,1.19965290354352,2.14566827221205,-2.34234170400428,-2.0453718765013,-2.29286398518892,-2.01484935634755,-3.83643943925454,-3.58012892237938,-3.49251688873244,-4.1605176285596,1.59354398922098,-3.76740071973149,-2.17385673051051,4,0.00404198422859917,0.879693486590038,2.39340538538918,"Hits"
"YBL041W","YBL041W","YBL041W","YBL041W PRE7 SGDID:S000000137, Chr II from 141247-141972, Genome Release 64-2-1, Verified ORF, Beta 6 subunit of the 20S proteasome",0.31027,0.20689,0.33805,0.073539,0.30668,0.10251,0.37634,0.092251,1.49968582338441,4.59688056677409,2.99170812603648,4.07952217320137,0.584660295041213,2.20065518345707,1.5809694313553,2.02840018192157,-1.68840388543153,-1.56469144773742,-1.70519400993109,-1.40989145779425,-2.27306418047274,-3.76534663119449,-3.28616344128639,-3.43829163971582,1.59867127294379,-3.19071647316736,-1.59204520022357,4,0.0216060180641871,0.88007662835249,1.66542526514346,"Hits"
"YLR270W","YLR270W","YLR270W","YLR270W DCS1 SGDID:S000004260, Chr XII from 681186-682238, Genome Release 64-2-1, Verified ORF, Non-essential hydrolase involved in mRNA decapping; activates Xrn1p; may function in a feedback mechanism to regulate deadenylation, contains pyrophosphatase a",0.36004,0.1376,0.39339,0.13683,0.34872,0.090294,0.37405,0.12895,2.61656976744186,2.87502740627055,3.86205063459366,2.90073671965878,1.38767672705906,1.52357570864907,1.94936707930625,1.53641935776288,-1.47377089778829,-1.34596781020883,-1.51985898608281,-1.41869696399736,-2.86144762484735,-2.8695435188579,-3.46922606538906,-2.95511632176024,1.59925971819431,-3.03883338271364,-1.43957366451932,4,0.000946299828146302,0.880459770114942,3.02397123877934,"Hits"
"YIR038C","YIR038C","YIR038C","YIR038C GTT1 SGDID:S000001477, Chr IX from 424513-423809, Genome Release 64-2-1, reverse complement, Verified ORF, ER associated glutathione S-transferase capable of homodimerization; expression induced during the diauxic shift and throughout stationary p",0.50182,0.21502,0.90273,0.2042,0.435,0.13158,0.4685,0.18851,2.33382941121756,4.42081292850147,3.30597355221158,2.48527929552809,1.22269911263707,2.14431168637671,1.72507518311607,1.31340799087464,-0.994758124487377,-0.147633542294942,-1.200912693926,-1.0938790470029,-2.21745723712444,-2.29194522867165,-2.92598787704206,-2.40728703787754,1.60137349325112,-2.46066934517892,-0.859295851927804,4,0.00477368971712127,0.880842911877395,2.32114581292067,"Hits"
"YKL218C","YKL218C","YKL218C","YKL218C SRY1 SGDID:S000001701, Chr XI from 18339-17359, Genome Release 64-2-1, reverse complement, Verified ORF, 3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyasp",0.46565,0.12947,0.44767,0.12757,0.43629,0.17992,0.48668,0.17523,3.59658608171777,3.50921062945834,2.42491107158737,2.77737830280203,1.8466281343929,1.8111465436236,1.27793184052353,1.47372369800843,-1.10268211636817,-1.15949245366489,-1.19664068813546,-1.03895460626577,-2.94931025076107,-2.97063899728849,-2.474572528659,-2.5126783042742,1.60235755413712,-2.72680002024569,-1.12444246610857,4,0.00134141436956905,0.881226053639847,2.87243704569842,"Hits"
"YEL071W","YEL071W","YEL071W","YEL071W DLD3 SGDID:S000000797, Chr V from 16355-17845, Genome Release 64-2-1, Verified ORF, D-lactate dehydrogenase; part of the retrograde regulon which consists of genes whose expression is stimulated by damage to mitochondria and reduced in cells grown",0.28273,0.079029,0.30199,0.12187,0.30015,0.082081,0.32116,0.1222,3.57754748256969,2.47796832690572,3.65675369452127,2.62815057283142,1.83897091507583,1.30915774724119,1.87056345532031,1.39404793336734,-1.82250312167612,-1.72742731748691,-1.73624442692255,-1.63863587636338,-3.66147403675195,-3.03658506472811,-3.60680788224286,-3.03268380973072,1.60318501275117,-3.33438769836341,-1.73120268561224,4,0.00163101476328347,0.881609195402299,2.7875421078846,"Hits"
"YHR009C","YHR009C","YHR009C","YHR009C TDA3 SGDID:S000001051, Chr VIII from 125680-124109, Genome Release 64-2-1, reverse complement, Verified ORF, Putative oxidoreductase involved in late endosome to Golgi transport; physical and genetical interactions with Btn2p; null mutant is viabl",0.28371,0.086341,0.37025,0.15683,0.33393,0.095598,0.43154,0.13684,3.2859244159785,2.36083657463496,3.4930647084667,3.15361005553932,1.71629929527669,1.23929817662626,1.8044933686759,1.65700428165055,-1.81751109233237,-1.43342835937324,-1.58238238511314,-1.21243380401836,-3.53381038760906,-2.6727265359995,-3.38687575378904,-2.86943808566891,1.60427378055735,-3.11571269076663,-1.51143891020928,4,0.00102990233597936,0.882375478927203,2.98720395680575,"Hits"
